CODUSU;NRO_HOGAR;COMPONENTE;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;RESPONDENTE;IP_III_04;IP_III_05;IP_III_06
"TQRMNORPPHKOKQCDEHNHB00620555";1;6;2018;4;27;282;2;1;2;2
"TQRMNORPPHKOLRCDEHNHB00620444";1;1;2018;4;27;263;2;2;2;2
"TQRMNORPPHKOLRCDEHNHB00620444";1;2;2018;4;27;263;2;2;2;2
"TQRMNORPQHKLLSCDEHNHB00620484";1;1;2018;4;27;351;1;1;2;1
"TQRMNORPQHKLLSCDEHNHB00620484";1;2;2018;4;27;351;1;1;2;1
"TQRMNORPQHKOKQCDEHNHB00620539";1;1;2018;4;27;282;2;2;2;2
"TQRMNORPQHKOKQCDEHNHB00620539";1;2;2018;4;27;282;2;2;2;1
"TQRMNORPQHKOKQCDEHNHB00620539";1;3;2018;4;27;282;2;2;2;1
"TQRMNORPQHKOKQCDEHNHB00620539";1;4;2018;4;27;282;2;2;2;2
"TQRMNORPQHKOKQCDEHNHB00620539";2;1;2018;4;27;282;1;2;2;2
"TQRMNORPQHKOKQCDEHNHB00620539";2;2;2018;4;27;282;1;2;2;1
"TQRMNORPQHKOKQCDEHNHB00620539";2;4;2018;4;27;282;1;2;2;2
"TQRMNORPQHKOKQCDEHNHB00620539";3;1;2018;4;27;282;1;2;2;2
"TQRMNORPQHKOKQCDEHNHB00620539";3;2;2018;4;27;282;1;2;2;1
"TQRMNORPQHKOKQCDEHNHB00620539";3;3;2018;4;27;282;1;2;2;2
"TQRMNORPQHKOLRCDEHNHB00620510";1;1;2018;4;27;263;2;2;2;2
"TQRMNORPQHKOLRCDEHNHB00620510";1;2;2018;4;27;263;2;1;1;1
"TQRMNORPQHMOLLCDEHNHB00598044";1;1;2018;4;27;276;1;2;2;1
"TQRMNORPRHKOKQCDEHNHB00620434";1;1;2018;4;27;282;2;2;2;1
"TQRMNORPRHKOKQCDEHNHB00620434";1;2;2018;4;27;282;2;2;2;1
"TQRMNORPRHKOKQCDEHNHB00620434";1;3;2018;4;27;282;2;2;2;1
"TQRMNORPRHKOKQCDEHNHB00620434";1;4;2018;4;27;282;2;2;2;1
"TQRMNORPRHKOKQCDEHNHB00620434";1;5;2018;4;27;282;2;2;2;2
"TQRMNORPRHMOLLCDEHNHB00603667";2;1;2018;4;27;276;1;2;2;2
"TQRMNORPRHMOLLCDEHNHB00603667";2;2;2018;4;27;276;1;2;2;2
"TQRMNORPSHKOKQCDEHNHB00620489";1;1;2018;4;27;282;2;2;2;1
"TQRMNORPSHKOKQCDEHNHB00620489";1;2;2018;4;27;282;2;2;2;1
"TQRMNORPSHKOKQCDEHNHB00620489";1;3;2018;4;27;282;2;2;2;1
"TQRMNORPSHKOKQCDEHNHB00620489";1;4;2018;4;27;282;2;2;2;2
"TQRMNORPSHKOKQCDEHNHB00620489";1;5;2018;4;27;282;2;2;2;2
"TQRMNORPSHKOKQCDEHNHB00620489";1;6;2018;4;27;282;2;2;2;2
"TQRMNORPSHKOLRCDEHNHB00625972";1;1;2018;4;27;263;1;2;2;2
"TQRMNORPSHMOLLCDEHNHB00598026";1;1;2018;4;27;276;5;2;2;1
"TQRMNORPSHMOLLCDEHNHB00598026";1;2;2018;4;27;276;5;1;2;1
"TQRMNORPSHMOLLCDEHNHB00598026";1;3;2018;4;27;276;5;2;2;1
"TQRMNORPSHMOLLCDEHNHB00598026";1;5;2018;4;27;276;5;1;2;1
"TQRMNORPTHKOKQCDEHNHB00620521";1;1;2018;4;27;282;1;2;2;2
"TQRMNORPTHKOKQCDEHNHB00620521";1;2;2018;4;27;282;1;2;2;2
"TQRMNORPTHKOLRCDEHNHB00620523";1;1;2018;4;27;263;2;2;2;1
"TQRMNORPTHKOLRCDEHNHB00620523";1;2;2018;4;27;263;2;1;1;1
"TQRMNORPTHKOLRCDEHNHB00620523";1;3;2018;4;27;263;2;1;2;2
"TQRMNORPTHMOLLCDEHNHB00598106";1;1;2018;4;27;276;2;1;2;1
"TQRMNORPTHMOLLCDEHNHB00598106";1;2;2018;4;27;276;2;1;2;1
"TQRMNORPTHMOLLCDEHNHB00598106";1;3;2018;4;27;276;2;1;2;1
"TQRMNORPTHMOLLCDEHNHB00598106";1;4;2018;4;27;276;2;1;2;1
"TQRMNORPUHMOLLCDEHNHB00598107";1;1;2018;4;27;276;1;2;2;1
"TQRMNORPUHMOLLCDEHNHB00598107";1;2;2018;4;27;276;1;1;1;1
"TQRMNORPUHMOLLCDEHNHB00598107";1;3;2018;4;27;276;1;1;2;1
"TQRMNORPUHMOLLCDEHNHB00598107";1;4;2018;4;27;276;1;1;2;1
"TQRMNORPUHMOLLCDEHNHB00598107";1;5;2018;4;27;276;1;1;2;1
"TQRMNORPUHMOLLCDEHNHB00598107";1;6;2018;4;27;276;1;1;2;1
"TQRMNORPUHMOLLCDEHNHB00598107";1;8;2018;4;27;276;1;1;2;1
"TQRMNORPUHMOLLCDEHNHB00598107";1;9;2018;4;27;276;1;2;2;2
"TQRMNORQRHJOLLCDEHNHB00625938";1;1;2018;4;27;286;2;2;2;1
"TQRMNORQRHJOLLCDEHNHB00625938";1;2;2018;4;27;286;2;2;2;1
"TQRMNORQRHJOLLCDEHNHB00625938";1;3;2018;4;27;286;2;2;2;1
"TQRMNORQRHLKKNCDEHNHB00603784";1;1;2018;4;27;393;2;1;1;1
"TQRMNORQRHLKKNCDEHNHB00603784";1;2;2018;4;27;393;2;1;1;1
"TQRMNORQRHLKKNCDEHNHB00603784";1;3;2018;4;27;393;2;1;1;1
"TQRMNORQRHLKKNCDEHNHB00603784";1;4;2018;4;27;393;2;1;1;1
"TQRMNORQRHLKKNCDEHNHB00603784";1;5;2018;4;27;393;2;1;1;1
"TQRMNORQTHKMLQCDEHNHB00620419";1;1;2018;4;27;277;2;1;2;1
"TQRMNORQTHKMLQCDEHNHB00620419";1;2;2018;4;27;277;2;1;2;1
"TQRMNORQTHKMLQCDEHNHB00620419";1;3;2018;4;27;277;2;1;2;1
"TQRMNORQTHKMLQCDEHNHB00620419";1;4;2018;4;27;277;2;1;1;1
"TQRMNORQTHKMLQCDEHNHB00620419";1;5;2018;4;27;277;2;1;1;1
"TQRMNORQTHKOKPCDEHNHB00620548";1;1;2018;4;27;310;1;2;2;1
"TQRMNORQTHKOKPCDEHNHB00620548";1;2;2018;4;27;310;1;2;2;2
"TQRMNORQTHKOKPCDEHNHB00620548";1;3;2018;4;27;310;1;2;2;1
"TQRMNORQTHKOKPCDEHNHB00620548";1;4;2018;4;27;310;1;2;2;1
"TQRMNORQTHKOKPCDEHNHB00620548";1;7;2018;4;27;310;1;2;2;1
"TQRMNORQTHLKKNCDEHNHB00603778";1;1;2018;4;27;393;2;1;1;1
"TQRMNORQTHLKKNCDEHNHB00603778";1;2;2018;4;27;393;2;1;1;1
"TQRMNORQTHLKKNCDEHNHB00603778";1;3;2018;4;27;393;2;1;1;1
"TQRMNORQTHLKKNCDEHNHB00603778";1;4;2018;4;27;393;2;1;1;1
"TQRMNORQTHLKKNCDEHNHB00603778";1;5;2018;4;27;393;2;2;2;2
"TQRMNORQUHKOKPCDEHNHB00620405";1;1;2018;4;27;310;2;2;2;2
"TQRMNORQUHKOKPCDEHNHB00620405";1;2;2018;4;27;310;2;2;2;1
"TQRMNORQVHJLLMCDEHNHB00625908";1;1;2018;4;27;348;2;1;2;1
"TQRMNORQVHJLLMCDEHNHB00625908";1;2;2018;4;27;348;2;1;2;1
"TQRMNORQVHJLLMCDEHNHB00625908";1;3;2018;4;27;348;2;1;1;1
"TQRMNORQVHJLLMCDEHNHB00625908";1;4;2018;4;27;348;2;1;1;1
"TQRMNORQVHJMLSCDEHNHB00625951";1;1;2018;4;27;243;1;1;2;1
"TQRMNORQVHJMLSCDEHNHB00625951";1;2;2018;4;27;243;2;1;2;1
"TQRMNORQVHJMLSCDEHNHB00625951";1;3;2018;4;27;243;2;1;2;1
"TQRMNORQVHJMLSCDEHNHB00625951";1;4;2018;4;27;243;2;2;2;2
"TQRMNORQWHJLKNCDEHNHB00626000";1;1;2018;4;27;424;1;2;2;1
"TQRMNORQWHJLLMCDEHNHB00626038";1;1;2018;4;27;348;1;1;2;1
"TQRMNORQWHJLLMCDEHNHB00626038";1;2;2018;4;27;348;1;1;2;1
"TQRMNORQWHJLLMCDEHNHB00626038";1;3;2018;4;27;348;1;1;2;1
"TQRMNORQWHKMLQCDEHNHB00620442";1;1;2018;4;27;277;3;2;2;1
"TQRMNORQWHKMLQCDEHNHB00620442";1;2;2018;4;27;277;3;2;2;1
"TQRMNORQWHKMLQCDEHNHB00620442";1;3;2018;4;27;277;3;2;2;1
"TQRMNORQWHKMLQCDEHNHB00620442";1;4;2018;4;27;277;3;2;2;1
"TQRMNORQWHKMLQCDEHNHB00620442";1;5;2018;4;27;277;3;2;2;1
"TQRMNORQWHKMLQCDEHNHB00620442";1;6;2018;4;27;277;3;2;2;1
"TQRMNORQWHKMLQCDEHNHB00620442";1;7;2018;4;27;277;3;2;2;1
"TQRMNORQWHKMLQCDEHNHB00620442";1;8;2018;4;27;277;3;2;2;2
"TQRMNORQWHKMLQCDEHNHB00620442";1;9;2018;4;27;277;3;2;2;2
"TQRMNORQXHJLLMCDEHNHB00625978";1;1;2018;4;27;348;1;2;2;1
"TQRMNORQXHJLLMCDEHNHB00625978";1;2;2018;4;27;348;1;1;1;1
"TQRMNORQYHJLLMCDEHNHB00626007";1;1;2018;4;27;348;1;1;2;1
"TQRMNORRQHMLKPCDEHNHB00603686";2;1;2018;4;27;334;1;1;1;1
"TQRMNORRQHMLKPCDEHNHB00603686";2;2;2018;4;27;334;1;1;1;1
"TQRMNORRQHMLKPCDEHNHB00603686";2;3;2018;4;27;334;1;1;1;1
"TQRMNORRQHMLKPCDEHNHB00603686";2;4;2018;4;27;334;1;1;1;1
"TQRMNORRQHMLKPCDEHNHB00603686";2;5;2018;4;27;334;1;1;2;1
"TQRMNORRQHMLKPCDEHNHB00603686";2;6;2018;4;27;334;1;2;2;1
"TQRMNORRSHMLKPCDEHNHB00603687";2;1;2018;4;27;334;2;2;2;1
"TQRMNORRSHMLKPCDEHNHB00603687";2;2;2018;4;27;334;2;1;1;1
"TQRMNORRUHMLKPCDEHNHB00598008";2;1;2018;4;27;334;1;1;1;1
"TQRMNORRUHMLKPCDEHNHB00598008";2;2;2018;4;27;334;1;1;1;1
"TQRMNORRUHMLKPCDEHNHB00598008";2;3;2018;4;27;334;1;1;1;1
"TQRMNORSQHJOLOCDEHNHB00625920";1;1;2018;4;27;242;1;1;2;1
"TQRMNORSQHJOLOCDEHNHB00625920";1;2;2018;4;27;242;1;1;2;1
"TQRMNORSRHJOLNCDEHNHB00625955";1;1;2018;4;27;266;2;1;1;1
"TQRMNORSRHJOLNCDEHNHB00625955";1;2;2018;4;27;266;2;1;1;1
"TQRMNORSRHJOLNCDEHNHB00625955";1;3;2018;4;27;266;2;1;1;1
"TQRMNORSRHJOLNCDEHNHB00625955";1;4;2018;4;27;266;2;1;1;1
"TQRMNORSRHJOLOCDEHNHB00625916";1;1;2018;4;27;242;1;1;1;1
"TQRMNORSRHJOLOCDEHNHB00625916";1;2;2018;4;27;242;1;1;1;1
"TQRMNORSRHJOLOCDEHNHB00625916";1;3;2018;4;27;242;1;1;1;2
"TQRMNORSRHJOLOCDEHNHB00625916";1;4;2018;4;27;242;1;1;1;2
"TQRMNORSSHJMKPCDEHNHB00626017";1;1;2018;4;27;309;1;1;1;1
"TQRMNORSSHJMKPCDEHNHB00626017";1;2;2018;4;27;309;1;1;1;1
"TQRMNORSSHJOLNCDEHNHB00625947";1;1;2018;4;27;266;2;1;2;1
"TQRMNORSSHJOLNCDEHNHB00625947";1;2;2018;4;27;266;2;1;2;1
"TQRMNORSSHJOLNCDEHNHB00625947";1;3;2018;4;27;266;2;1;2;1
"TQRMNORSSHJOLNCDEHNHB00625947";1;4;2018;4;27;266;2;1;2;1
"TQRMNORSSHJOLNCDEHNHB00625947";1;5;2018;4;27;266;2;1;2;1
"TQRMNORSSHJOLNCDEHNHB00625947";1;6;2018;4;27;266;2;1;2;1
"TQRMNORSSHJOLNCDEHNHB00625947";1;9;2018;4;27;266;2;1;2;1
"TQRMNORSUHJOLNCDEHNHB00625971";1;1;2018;4;27;266;2;1;1;1
"TQRMNORSUHJOLNCDEHNHB00625971";1;2;2018;4;27;266;2;2;2;1
"TQRMNORSUHJOLNCDEHNHB00625971";1;3;2018;4;27;266;2;1;1;1
"TQRMNORSUHJOLNCDEHNHB00625971";1;4;2018;4;27;266;2;1;1;1
"TQRMNORSVHLMKSCDEHNHB00603709";1;1;2018;4;27;269;1;1;2;1
"TQRMNORSVHLOLOCDEHNHB00603636";1;2;2018;4;27;240;2;1;2;1
"TQRMNORSVHLOLOCDEHNHB00603636";1;3;2018;4;27;240;2;1;2;1
"TQRMNORSVHLOLOCDEHNHB00603636";1;4;2018;4;27;240;2;1;2;1
"TQRMNORSVHLOLOCDEHNHB00603636";1;5;2018;4;27;240;2;1;2;1
"TQRMNORSVHLOLOCDEHNHB00603636";1;6;2018;4;27;240;2;1;2;1
"TQRMNORSVHLOLOCDEHNHB00603636";1;7;2018;4;27;240;2;1;2;1
"TQRMNORSVHLOLOCDEHNHB00603636";1;9;2018;4;27;240;2;1;2;1
"TQRMNORSVHLOLOCDEHNHB00603636";2;1;2018;4;27;240;1;1;2;1
"TQRMNORSVHLOLOCDEHNHB00603636";2;2;2018;4;27;240;1;1;2;1
"TQRMNORSVHLOLOCDEHNHB00603636";2;3;2018;4;27;240;1;1;2;1
"TQRMNORSWHLMKSCDEHNHB00603735";1;1;2018;4;27;269;1;1;1;1
"TQRMNORSWHLMKSCDEHNHB00603735";1;2;2018;4;27;269;1;1;1;1
"TQRMNORSWHLMKSCDEHNHB00603735";1;3;2018;4;27;269;1;1;1;1
"TQRMNORSWHLMKSCDEHNHB00603735";1;4;2018;4;27;269;1;2;2;2
"TQRMNORSWHLMKSCDEHNHB00603735";1;5;2018;4;27;269;1;2;2;2
"TQRMNORSWHLMLTCDEHNHB00603795";2;1;2018;4;27;276;1;1;1;1
"TQRMNORSWHLOLOCDEHNHB00603652";1;2;2018;4;27;240;2;1;2;1
"TQRMNORSWHLOLOCDEHNHB00603652";1;3;2018;4;27;240;2;1;2;1
"TQRMNORSXHLOLOCDEHNHB00603653";1;1;2018;4;27;240;1;1;2;1
"TQRMNORSXHLOLOCDEHNHB00603653";1;2;2018;4;27;240;1;1;2;1
"TQRMNORSYHLOLOCDEHNHB00603654";1;1;2018;4;27;240;1;1;2;1
"TQRMNORSYHLOLOCDEHNHB00603654";1;2;2018;4;27;240;1;1;2;1
"TQRMNORSYHLOLOCDEHNHB00603654";1;3;2018;4;27;240;1;1;2;1
"TQRMNORTPHLMKSCDEHNHB00603665";2;1;2018;4;27;269;1;2;1;1
"TQRMNORTPHLMKSCDEHNHB00603665";2;2;2018;4;27;269;1;2;2;2
"TQRMNORTPHLOLOCDEHNHB00603748";1;1;2018;4;27;240;2;1;1;1
"TQRMNORTPHLOLOCDEHNHB00603748";1;2;2018;4;27;240;2;1;1;1
"TQRMNORTPHLOLOCDEHNHB00603748";1;4;2018;4;27;240;2;1;1;1
"TQRMNORTPHLOLOCDEHNHB00603748";1;5;2018;4;27;240;2;1;1;1
"TQRMNORTPHMMLPCDEHNHB00597970";1;3;2018;4;27;285;3;1;2;1
"TQRMNORTPHMMLPCDEHNHB00597970";1;4;2018;4;27;285;3;1;1;1
"TQRMNORTPHMMLPCDEHNHB00597970";1;5;2018;4;27;285;3;1;1;1
"TQRMNORTQHLMLRCDEHNHB00603695";1;1;2018;4;27;270;1;1;1;1
"TQRMNORTQHLMLRCDEHNHB00603695";1;2;2018;4;27;270;1;1;1;1
"TQRMNORTQHMMLPCDEHNHB00597988";1;1;2018;4;27;285;1;2;2;1
"TQRMNORTRHMMLPCDEHNHB00597971";1;1;2018;4;27;285;1;2;2;1
"TQRMNORTRHMMLPCDEHNHB00597971";1;2;2018;4;27;285;1;2;2;1
"TQRMNORTSHLMLRCDEHNHB00603727";1;1;2018;4;27;270;1;1;2;1
"TQRMNORTSHMMLPCDEHNHB00598066";1;1;2018;4;27;285;1;2;2;1
"TQRMNORTTHJKKRCDEHNHB00625927";1;1;2018;4;27;462;1;1;2;1
"TQRMNORTTHJKKRCDEHNHB00625927";1;2;2018;4;27;462;1;1;1;1
"TQRMNORTTHLMLRCDEHNHB00603663";1;1;2018;4;27;270;1;2;2;1
"TQRMNORTTHLMLRCDEHNHB00603663";1;2;2018;4;27;270;1;1;1;1
"TQRMNORTTHLMLRCDEHNHB00603663";1;3;2018;4;27;270;1;1;1;1
"TQRMNORTUHJKKRCDEHNHB00625943";1;1;2018;4;27;462;2;1;1;1
"TQRMNORTUHJKKRCDEHNHB00625943";1;2;2018;4;27;462;2;1;1;1
"TQRMNORTUHJKKRCDEHNHB00625943";1;3;2018;4;27;462;3;1;1;1
"TQRMNORTUHJKKRCDEHNHB00625943";1;4;2018;4;27;462;4;1;2;1
"TQRMNORTUHJKKRCDEHNHB00625943";1;5;2018;4;27;462;5;1;2;1
"TQRMNORTUHLMLRCDEHNHB00603728";1;1;2018;4;27;270;1;1;2;1
"TQRMNORTUHMMLPCDEHNHB00598051";1;1;2018;4;27;285;2;1;2;1
"TQRMNORTUHMMLPCDEHNHB00598051";1;2;2018;4;27;285;2;1;2;1
"TQRMNORTUHMMLPCDEHNHB00598051";1;3;2018;4;27;285;2;1;1;1
"TQRMNORTUHMMLPCDEHNHB00598051";1;4;2018;4;27;285;2;1;1;1
"TQRMNORTVHKOLTCDEHNHB00620499";1;1;2018;4;27;287;4;1;2;1
"TQRMNORTVHKOLTCDEHNHB00620499";1;2;2018;4;27;287;4;1;2;1
"TQRMNORTVHKOLTCDEHNHB00620499";1;3;2018;4;27;287;4;1;2;1
"TQRMNORTVHKOLTCDEHNHB00620499";1;4;2018;4;27;287;4;1;2;1
"TQRMNORTVHKOLTCDEHNHB00620499";1;5;2018;4;27;287;4;2;2;2
"TQRMNORTVHLMLTCDEHNHB00603790";1;1;2018;4;27;276;1;2;2;1
"TQRMNORTWHJOKOCDEHNHB00625999";1;1;2018;4;27;328;2;2;2;2
"TQRMNORTWHJOKOCDEHNHB00625999";1;2;2018;4;27;328;2;1;2;1
"TQRMNORTWHJOKOCDEHNHB00625999";1;3;2018;4;27;328;2;1;2;1
"TQRMNORTWHJOKOCDEHNHB00625999";1;4;2018;4;27;328;2;1;1;1
"TQRMNORTWHJOKOCDEHNHB00625999";1;5;2018;4;27;328;2;1;2;1
"TQRMNORTWHJOKOCDEHNHB00625999";1;6;2018;4;27;328;2;1;2;1
"TQRMNORTWHJOKOCDEHNHB00625999";1;7;2018;4;27;328;2;1;1;1
"TQRMNORTXHJKKRCDEHNHB00625952";1;1;2018;4;27;462;1;1;2;1
"TQRMNORTXHJOKOCDEHNHB00625937";1;1;2018;4;27;328;1;1;1;1
"TQRMNORTXHJOKOCDEHNHB00625937";1;2;2018;4;27;328;1;1;2;1
"TQRMNORTXHJOKOCDEHNHB00625937";1;3;2018;4;27;328;1;1;2;1
"TQRMNORTYHJOKOCDEHNHB00625913";1;1;2018;4;27;328;1;2;2;1
"TQRMNORVTHKOKPCDEHNHB00620432";1;1;2018;4;27;310;2;2;2;1
"TQRMNORVTHKOKPCDEHNHB00620432";1;2;2018;4;27;310;2;2;2;1
"TQRMNORVWHKMKTCDEHNHB00620417";1;1;2018;4;27;262;1;1;2;1
"TQRMNORVWHKMKTCDEHNHB00620417";1;2;2018;4;27;262;1;1;2;1
"TQRMNORVWHKMKTCDEHNHB00620417";1;3;2018;4;27;262;1;1;2;1
"TQRMNORVWHKMKTCDEHNHB00620417";1;4;2018;4;27;262;1;1;2;1
"TQRMNORVWHKMKTCDEHNHB00620417";1;5;2018;4;27;262;1;2;2;2
"TQRMNORVWHKMKTCDEHNHB00620417";1;6;2018;4;27;262;1;2;2;2
"TQRMNORVWHKMKTCDEHNHB00620417";1;7;2018;4;27;262;1;2;2;2
"TQRMNORVWHKMKTCDEHNHB00620417";1;8;2018;4;27;262;1;1;2;1
"TQRMNORVWHKMKTCDEHNHB00620417";1;9;2018;4;27;262;1;2;2;2
"TQRMNORVWHKMKTCDEHNHB00620417";1;10;2018;4;27;262;1;2;2;1
"TQRMNORVWHKMKTCDEHNHB00620417";1;11;2018;4;27;262;1;2;2;2
"TQRMNORVXHKMKTCDEHNHB00620421";1;1;2018;4;27;262;1;2;2;1
"TQRMNORVXHKMKTCDEHNHB00620421";1;2;2018;4;27;262;1;2;1;1
"TQRMNORVXHKMKTCDEHNHB00620421";1;3;2018;4;27;262;1;2;1;1
"TQRMNORVXHLOLPCDEHNHB00603698";1;1;2018;4;27;275;1;2;2;2
"TQRMNORVYHLOLPCDEHNHB00603680";1;1;2018;4;27;275;2;1;2;1
"TQRMNORVYHLOLPCDEHNHB00603680";1;2;2018;4;27;275;2;1;2;1
"TQRMNORVYHLOLPCDEHNHB00603680";1;3;2018;4;27;275;2;1;1;1
"TQRMNORVYHLOLPCDEHNHB00603680";1;4;2018;4;27;275;2;1;1;1
"TQRMNORVYHLOLPCDEHNHB00603680";1;5;2018;4;27;275;2;1;1;1
"TQRMNORWPHKMKTCDEHNHB00620422";1;1;2018;4;27;262;1;2;2;1
"TQRMNORWPHKMKTCDEHNHB00620422";1;2;2018;4;27;262;1;2;2;1
"TQRMNORWPHKMKTCDEHNHB00620422";1;3;2018;4;27;262;1;2;2;1
"TQRMNORWPHKMKTCDEHNHB00620422";1;4;2018;4;27;262;1;2;1;1
"TQRMNORWPHKMKTCDEHNHB00620422";2;1;2018;4;27;262;1;2;2;1
"TQRMNORWPHLOLPCDEHNHB00603699";1;1;2018;4;27;275;2;2;2;1
"TQRMNORWPHLOLPCDEHNHB00603699";1;2;2018;4;27;275;2;2;2;1
"TQRMNORWPHMMKNCDEHNHB00603645";1;1;2018;4;27;299;1;1;1;1
"TQRMNORWPHMMKNCDEHNHB00603645";1;2;2018;4;27;299;1;2;2;1
"TQRMNORWQHMOKMCDEHNHB00597975";1;1;2018;4;27;275;2;1;2;1
"TQRMNORWQHMOKMCDEHNHB00597975";1;2;2018;4;27;275;2;1;2;1
"TQRMNORWQHMOKMCDEHNHB00597975";1;3;2018;4;27;275;2;1;1;1
"TQRMNORWQHMOKMCDEHNHB00597975";1;5;2018;4;27;275;2;1;2;1
"TQRMNORWQHMOLQCDEHNHB00598071";1;1;2018;4;27;283;2;2;2;2
"TQRMNORWQHMOLQCDEHNHB00598071";1;2;2018;4;27;283;2;1;2;1
"TQRMNORWQHMOLQCDEHNHB00598071";1;3;2018;4;27;283;2;2;2;1
"TQRMNORWQHMOLQCDEHNHB00598071";1;4;2018;4;27;283;2;2;2;2
"TQRMNORWRHMMKNCDEHNHB00598114";1;1;2018;4;27;299;2;1;2;1
"TQRMNORWRHMMKNCDEHNHB00598114";1;2;2018;4;27;299;2;1;1;1
"TQRMNORWRHMMKNCDEHNHB00598114";1;3;2018;4;27;299;2;1;2;2
"TQRMNORWRHMOKMCDEHNHB00598039";1;1;2018;4;27;275;1;2;2;1
"TQRMNORWRHMOKMCDEHNHB00598039";1;2;2018;4;27;275;1;1;1;1
"TQRMNORWRHMOKMCDEHNHB00598039";1;3;2018;4;27;275;1;1;1;1
"TQRMNORWRHMOKMCDEHNHB00598039";1;4;2018;4;27;275;1;1;2;1
"TQRMNORWRHMOKMCDEHNHB00598039";1;5;2018;4;27;275;1;2;2;1
"TQRMNORWRHMOLQCDEHNHB00598069";1;1;2018;4;27;283;2;2;2;1
"TQRMNORWRHMOLQCDEHNHB00598069";1;2;2018;4;27;283;2;1;2;1
"TQRMNORWRHMOLQCDEHNHB00598069";1;3;2018;4;27;283;2;1;2;1
"TQRMNORWRHMOLQCDEHNHB00598069";1;4;2018;4;27;283;2;1;2;1
"TQRMNORWSHJKKMCDEHNHB00625922";1;1;2018;4;27;340;2;1;1;1
"TQRMNORWSHJKKMCDEHNHB00625922";1;2;2018;4;27;340;2;1;1;1
"TQRMNORWSHJKKMCDEHNHB00625922";1;3;2018;4;27;340;2;1;1;1
"TQRMNORWSHJKKMCDEHNHB00625922";1;4;2018;4;27;340;2;1;1;1
"TQRMNORWSHMMKNCDEHNHB00598046";1;1;2018;4;27;299;1;1;1;1
"TQRMNORWSHMOKMCDEHNHB00598040";1;1;2018;4;27;275;1;1;2;1
"TQRMNORWSHMOKMCDEHNHB00598040";1;2;2018;4;27;275;1;1;2;1
"TQRMNORWSHMOKMCDEHNHB00598040";1;3;2018;4;27;275;1;1;2;1
"TQRMNORWSHMOKMCDEHNHB00598040";1;4;2018;4;27;275;1;1;1;1
"TQRMNORWSHMOKMCDEHNHB00598040";1;5;2018;4;27;275;1;1;1;1
"TQRMNORWSHMOKMCDEHNHB00598040";1;7;2018;4;27;275;1;1;2;1
"TQRMNORWSHMOKMCDEHNHB00598040";1;8;2018;4;27;275;1;1;1;1
"TQRMNORWSHMOKMCDEHNHB00598040";1;10;2018;4;27;275;1;1;2;1
"TQRMNORWSHMOLQCDEHNHB00598110";1;1;2018;4;27;283;1;1;1;1
"TQRMNORWSHMOLQCDEHNHB00598110";1;2;2018;4;27;283;1;1;1;1
"TQRMNORWSHMOLQCDEHNHB00598110";1;3;2018;4;27;283;1;1;1;1
"TQRMNORWTHMOKMCDEHNHB00597942";1;1;2018;4;27;275;4;1;2;1
"TQRMNORWTHMOKMCDEHNHB00597942";1;2;2018;4;27;275;4;1;2;1
"TQRMNORWTHMOKMCDEHNHB00597942";1;3;2018;4;27;275;4;1;1;1
"TQRMNORWTHMOKMCDEHNHB00597942";1;4;2018;4;27;275;4;1;2;1
"TQRMNORWUHMOKMCDEHNHB00597943";1;1;2018;4;27;275;3;1;2;1
"TQRMNORWUHMOKMCDEHNHB00597943";1;3;2018;4;27;275;3;1;2;1
"TQRMNORWUHMOLQCDEHNHB00598070";1;1;2018;4;27;283;1;1;1;1
"TQRMNORWUHMOLQCDEHNHB00598070";1;2;2018;4;27;283;1;1;1;1
"TQRMNORWUHMOLQCDEHNHB00598070";1;3;2018;4;27;283;1;1;1;1
"TQRMNORWXHJMLPCDEHNHB00625998";1;1;2018;4;27;291;3;1;1;1
"TQRMNORWXHJMLPCDEHNHB00625998";1;2;2018;4;27;291;3;1;1;1
"TQRMNORWXHJMLPCDEHNHB00625998";1;3;2018;4;27;291;3;1;1;1
"TQRMNORWXHJMLPCDEHNHB00625998";1;4;2018;4;27;291;3;1;1;1
"TQRMNORWXHJMLPCDEHNHB00625998";1;5;2018;4;27;291;3;1;1;1
"TQRMNORWYHJOKSCDEHNHB00626011";1;1;2018;4;27;292;1;2;2;2
"TQRMNORXPHJMLPCDEHNHB00626043";1;1;2018;4;27;291;2;1;2;1
"TQRMNORXPHJMLPCDEHNHB00626043";1;2;2018;4;27;291;2;1;2;1
"TQRMNORXPHJMLPCDEHNHB00626043";1;3;2018;4;27;291;2;2;2;2
"TQRMNORXPHJOKSCDEHNHB00625990";1;1;2018;4;27;292;2;2;2;2
"TQRMNORXPHJOKSCDEHNHB00625990";1;2;2018;4;27;292;2;2;2;1
"TQRMNORXPHJOKSCDEHNHB00625990";1;3;2018;4;27;292;2;2;2;1
"TQRMNORXQHJMLPCDEHNHB00625942";1;1;2018;4;27;291;1;2;2;1
"TQRMNORXQHJOKSCDEHNHB00625960";1;1;2018;4;27;292;2;1;2;1
"TQRMNORXQHJOKSCDEHNHB00625960";1;2;2018;4;27;292;2;1;2;1
"TQRMNORXQHJOKSCDEHNHB00625960";1;3;2018;4;27;292;2;2;2;1
"TQRMNORXRHJOKSCDEHNHB00625907";1;1;2018;4;27;292;2;2;2;2
